pattern_id,feature,condition,support_count,support_pct,true_count,false_count,true_rate,false_rate,base_true_rate,lift_TRUE,lift_FALSE,purity,direction,z_score,approx_p_value,confidence,log_odds_ratio_vs_rest,abs_log_odds_ratio
"raw_token_count__quantile_(0.999,16.0]__AND__hapax_token_ratio__eq_0",raw_token_count + hapax_token_ratio,"(raw_token_count in quantile bin (0.999, 16.0]) AND (hapax_token_ratio == 0)",335,0.06836734693877551,7,328,0.020895522388059702,0.9791044776119403,0.2857142857142857,0.07313432835820896,1.3707462686567164,0.9791044776119403,FALSE,-10.729245845720493,7.419924469365101e-27,1.0,-2.9569324647158606,2.9569324647158606
"raw_token_count__quantile_(0.999,16.0]__AND__hapax_token_ratio__lte_p10",raw_token_count + hapax_token_ratio,"(raw_token_count in quantile bin (0.999, 16.0]) AND (hapax_token_ratio <= p10 (0))",335,0.06836734693877551,7,328,0.020895522388059702,0.9791044776119403,0.2857142857142857,0.07313432835820896,1.3707462686567164,0.9791044776119403,FALSE,-10.729245845720493,7.419924469365101e-27,1.0,-2.9569324647158606,2.9569324647158606
"raw_token_count__quantile_(0.999,16.0]__AND__hapax_token_ratio__lte_p05",raw_token_count + hapax_token_ratio,"(raw_token_count in quantile bin (0.999, 16.0]) AND (hapax_token_ratio <= p05 (0))",335,0.06836734693877551,7,328,0.020895522388059702,0.9791044776119403,0.2857142857142857,0.07313432835820896,1.3707462686567164,0.9791044776119403,FALSE,-10.729245845720493,7.419924469365101e-27,1.0,-2.9569324647158606,2.9569324647158606
"char_length__quantile_(15.999,96.0]__AND__hapax_token_ratio__eq_0",char_length + hapax_token_ratio,"(char_length in quantile bin (15.999, 96.0]) AND (hapax_token_ratio == 0)",330,0.0673469387755102,7,323,0.021212121212121213,0.9787878787878788,0.2857142857142857,0.07424242424242425,1.3703030303030301,0.9787878787878788,FALSE,-10.636144778893136,2.023285850572196e-26,1.0,-2.9400199372570843,2.9400199372570843
"char_length__quantile_(15.999,96.0]__AND__hapax_token_ratio__lte_p10",char_length + hapax_token_ratio,"(char_length in quantile bin (15.999, 96.0]) AND (hapax_token_ratio <= p10 (0))",330,0.0673469387755102,7,323,0.021212121212121213,0.9787878787878788,0.2857142857142857,0.07424242424242425,1.3703030303030301,0.9787878787878788,FALSE,-10.636144778893136,2.023285850572196e-26,1.0,-2.9400199372570843,2.9400199372570843
"char_length__quantile_(15.999,96.0]__AND__hapax_token_ratio__lte_p05",char_length + hapax_token_ratio,"(char_length in quantile bin (15.999, 96.0]) AND (hapax_token_ratio <= p05 (0))",330,0.0673469387755102,7,323,0.021212121212121213,0.9787878787878788,0.2857142857142857,0.07424242424242425,1.3703030303030301,0.9787878787878788,FALSE,-10.636144778893136,2.023285850572196e-26,1.0,-2.9400199372570843,2.9400199372570843
"token_entropy__quantile_(-0.001,3.875]__AND__max_repeated_char_run__lte_p05",token_entropy + max_repeated_char_run,"(token_entropy in quantile bin (-0.001, 3.875]) AND (max_repeated_char_run <= p05 (1))",160,0.0326530612244898,3,157,0.01875,0.98125,0.2857142857142857,0.065625,1.3737499999999998,0.98125,FALSE,-7.474999999999999,7.720385414806113e-14,0.9999999999999228,-2.934329253305541,2.934329253305541
char_entropy__lte_p10__AND__max_word_length__lte_p10,char_entropy + max_word_length,(char_entropy <= p10 (4.04045)) AND (max_word_length <= p10 (8)),159,0.032448979591836735,3,156,0.018867924528301886,0.9811320754716981,0.2857142857142857,0.0660377358490566,1.3735849056603773,0.9811320754716981,FALSE,-7.448312459246459,9.454169991078601e-14,0.9999999999999054,-2.9276607619556314,2.9276607619556314
"byte_length__quantile_(15.999,96.0]__AND__hapax_token_ratio__eq_0",byte_length + hapax_token_ratio,"(byte_length in quantile bin (15.999, 96.0]) AND (hapax_token_ratio == 0)",325,0.0663265306122449,7,318,0.021538461538461538,0.9784615384615385,0.2857142857142857,0.07538461538461538,1.369846153846154,0.9784615384615385,FALSE,-10.542237392070488,5.51704749055363e-26,1.0,-2.9228709709603944,2.9228709709603944
"byte_length__quantile_(15.999,96.0]__AND__hapax_token_ratio__lte_p10",byte_length + hapax_token_ratio,"(byte_length in quantile bin (15.999, 96.0]) AND (hapax_token_ratio <= p10 (0))",325,0.0663265306122449,7,318,0.021538461538461538,0.9784615384615385,0.2857142857142857,0.07538461538461538,1.369846153846154,0.9784615384615385,FALSE,-10.542237392070488,5.51704749055363e-26,1.0,-2.9228709709603944,2.9228709709603944
"byte_length__quantile_(15.999,96.0]__AND__hapax_token_ratio__lte_p05",byte_length + hapax_token_ratio,"(byte_length in quantile bin (15.999, 96.0]) AND (hapax_token_ratio <= p05 (0))",325,0.0663265306122449,7,318,0.021538461538461538,0.9784615384615385,0.2857142857142857,0.07538461538461538,1.369846153846154,0.9784615384615385,FALSE,-10.542237392070488,5.51704749055363e-26,1.0,-2.9228709709603944,2.9228709709603944
"hapax_token_ratio__eq_0__AND__char_length__quantile_(96.0,122.0]",hapax_token_ratio + char_length,"(hapax_token_ratio == 0) AND (char_length in quantile bin (96.0, 122.0])",283,0.057755102040816325,6,277,0.02120141342756184,0.9787985865724381,0.2857142857142857,0.07420494699646644,1.3703180212014134,0.9787985865724381,FALSE,-9.850041703199551,6.851554095928542e-23,1.0,-2.916086958601767,2.916086958601767
"hapax_token_ratio__lte_p10__AND__char_length__quantile_(96.0,122.0]",hapax_token_ratio + char_length,"(hapax_token_ratio <= p10 (0)) AND (char_length in quantile bin (96.0, 122.0])",283,0.057755102040816325,6,277,0.02120141342756184,0.9787985865724381,0.2857142857142857,0.07420494699646644,1.3703180212014134,0.9787985865724381,FALSE,-9.850041703199551,6.851554095928542e-23,1.0,-2.916086958601767,2.916086958601767
"hapax_token_ratio__lte_p05__AND__char_length__quantile_(96.0,122.0]",hapax_token_ratio + char_length,"(hapax_token_ratio <= p05 (0)) AND (char_length in quantile bin (96.0, 122.0])",283,0.057755102040816325,6,277,0.02120141342756184,0.9787985865724381,0.2857142857142857,0.07420494699646644,1.3703180212014134,0.9787985865724381,FALSE,-9.850041703199551,6.851554095928542e-23,1.0,-2.916086958601767,2.916086958601767
"char_entropy__quantile_(1.745,4.097]__AND__raw_token_count__quantile_(16.0,20.0]",char_entropy + raw_token_count,"(char_entropy in quantile bin (1.745, 4.097]) AND (raw_token_count in quantile bin (16.0, 20.0])",238,0.04857142857142857,5,233,0.02100840336134454,0.9789915966386554,0.2857142857142857,0.0735294117647059,1.3705882352941177,0.9789915966386554,FALSE,-9.039618680140935,1.5721928476198664e-19,1.0,-2.8976615923485265,2.8976615923485265
"compression_ratio__quantile_(0.918,1.5]__AND__max_repeated_char_run__lte_p05",compression_ratio + max_repeated_char_run,"(compression_ratio in quantile bin (0.918, 1.5]) AND (max_repeated_char_run <= p05 (1))",148,0.030204081632653063,3,145,0.02027027027027027,0.9797297297297297,0.2857142857142857,0.07094594594594596,1.3716216216216215,0.9797297297297297,FALSE,-7.148284617512999,8.786898162101788e-13,0.9999999999991213,-2.8514972535471395,2.8514972535471395
"char_entropy__quantile_(1.745,4.097]__AND__max_word_length__lte_p05",char_entropy + max_word_length,"(char_entropy in quantile bin (1.745, 4.097]) AND (max_word_length <= p05 (7))",106,0.02163265306122449,2,104,0.018867924528301886,0.9811320754716981,0.2857142857142857,0.0660377358490566,1.3735849056603773,0.9811320754716981,FALSE,-6.0815216566561165,1.1904728231271779e-09,0.9999999988095272,-2.8455510835413684,2.8455510835413684
"char_entropy__quantile_(1.745,4.097]__AND__max_word_length__lte_p10",char_entropy + max_word_length,"(char_entropy in quantile bin (1.745, 4.097]) AND (max_word_length <= p10 (8))",221,0.04510204081632653,5,216,0.02262443438914027,0.9773755656108597,0.2857142857142857,0.07918552036199095,1.3683257918552036,0.9773755656108597,FALSE,-8.657615066664372,4.817371476607857e-18,1.0,-2.8168807958479687,2.8168807958479687
"hapax_token_ratio__eq_0__AND__byte_length__quantile_(96.0,123.0]",hapax_token_ratio + byte_length,"(hapax_token_ratio == 0) AND (byte_length in quantile bin (96.0, 123.0])",294,0.06,7,287,0.023809523809523808,0.9761904761904762,0.2857142857142857,0.08333333333333333,1.3666666666666667,0.9761904761904762,FALSE,-9.940657255265702,2.7699344371981504e-23,1.0,-2.8107777218058025,2.8107777218058025
"hapax_token_ratio__lte_p10__AND__byte_length__quantile_(96.0,123.0]",hapax_token_ratio + byte_length,"(hapax_token_ratio <= p10 (0)) AND (byte_length in quantile bin (96.0, 123.0])",294,0.06,7,287,0.023809523809523808,0.9761904761904762,0.2857142857142857,0.08333333333333333,1.3666666666666667,0.9761904761904762,FALSE,-9.940657255265702,2.7699344371981504e-23,1.0,-2.8107777218058025,2.8107777218058025
"hapax_token_ratio__lte_p05__AND__byte_length__quantile_(96.0,123.0]",hapax_token_ratio + byte_length,"(hapax_token_ratio <= p05 (0)) AND (byte_length in quantile bin (96.0, 123.0])",294,0.06,7,287,0.023809523809523808,0.9761904761904762,0.2857142857142857,0.08333333333333333,1.3666666666666667,0.9761904761904762,FALSE,-9.940657255265702,2.7699344371981504e-23,1.0,-2.8107777218058025,2.8107777218058025
"char_length__quantile_(15.999,96.0]__AND__rare_token_ratio__lte_p10",char_length + rare_token_ratio,"(char_length in quantile bin (15.999, 96.0]) AND (rare_token_ratio <= p10 (0))",215,0.04387755102040816,5,210,0.023255813953488372,0.9767441860465116,0.2857142857142857,0.08139534883720931,1.3674418604651162,0.9767441860465116,FALSE,-8.518789083071635,1.6123016090691068e-17,1.0,-2.786950805964214,2.786950805964214
"char_length__quantile_(15.999,96.0]__AND__rare_token_ratio__eq_0",char_length + rare_token_ratio,"(char_length in quantile bin (15.999, 96.0]) AND (rare_token_ratio == 0)",215,0.04387755102040816,5,210,0.023255813953488372,0.9767441860465116,0.2857142857142857,0.08139534883720931,1.3674418604651162,0.9767441860465116,FALSE,-8.518789083071635,1.6123016090691068e-17,1.0,-2.786950805964214,2.786950805964214
"char_length__quantile_(15.999,96.0]__AND__rare_token_ratio__lte_p05",char_length + rare_token_ratio,"(char_length in quantile bin (15.999, 96.0]) AND (rare_token_ratio <= p05 (0))",215,0.04387755102040816,5,210,0.023255813953488372,0.9767441860465116,0.2857142857142857,0.08139534883720931,1.3674418604651162,0.9767441860465116,FALSE,-8.518789083071635,1.6123016090691068e-17,1.0,-2.786950805964214,2.786950805964214
"word_count__quantile_(-0.001,16.0]__AND__hapax_token_ratio__eq_0",word_count + hapax_token_ratio,"(word_count in quantile bin (-0.001, 16.0]) AND (hapax_token_ratio == 0)",322,0.06571428571428571,8,314,0.024844720496894408,0.9751552795031055,0.2857142857142857,0.08695652173913043,1.3652173913043477,0.9751552795031055,FALSE,-10.362138439698548,3.6862698406779634e-25,1.0,-2.7830954696913146,2.7830954696913146
"word_count__quantile_(-0.001,16.0]__AND__hapax_token_ratio__lte_p10",word_count + hapax_token_ratio,"(word_count in quantile bin (-0.001, 16.0]) AND (hapax_token_ratio <= p10 (0))",322,0.06571428571428571,8,314,0.024844720496894408,0.9751552795031055,0.2857142857142857,0.08695652173913043,1.3652173913043477,0.9751552795031055,FALSE,-10.362138439698548,3.6862698406779634e-25,1.0,-2.7830954696913146,2.7830954696913146
"word_count__quantile_(-0.001,16.0]__AND__hapax_token_ratio__lte_p05",word_count + hapax_token_ratio,"(word_count in quantile bin (-0.001, 16.0]) AND (hapax_token_ratio <= p05 (0))",322,0.06571428571428571,8,314,0.024844720496894408,0.9751552795031055,0.2857142857142857,0.08695652173913043,1.3652173913043477,0.9751552795031055,FALSE,-10.362138439698548,3.6862698406779634e-25,1.0,-2.7830954696913146,2.7830954696913146
"byte_length__quantile_(15.999,96.0]__AND__rare_token_ratio__lte_p10",byte_length + rare_token_ratio,"(byte_length in quantile bin (15.999, 96.0]) AND (rare_token_ratio <= p10 (0))",212,0.04326530612244898,5,207,0.02358490566037736,0.9764150943396226,0.2857142857142857,0.08254716981132076,1.3669811320754717,0.9764150943396226,FALSE,-8.448540121741699,2.9496789148477054e-17,1.0,-2.771685192327957,2.771685192327957
"byte_length__quantile_(15.999,96.0]__AND__rare_token_ratio__eq_0",byte_length + rare_token_ratio,"(byte_length in quantile bin (15.999, 96.0]) AND (rare_token_ratio == 0)",212,0.04326530612244898,5,207,0.02358490566037736,0.9764150943396226,0.2857142857142857,0.08254716981132076,1.3669811320754717,0.9764150943396226,FALSE,-8.448540121741699,2.9496789148477054e-17,1.0,-2.771685192327957,2.771685192327957
"byte_length__quantile_(15.999,96.0]__AND__rare_token_ratio__lte_p05",byte_length + rare_token_ratio,"(byte_length in quantile bin (15.999, 96.0]) AND (rare_token_ratio <= p05 (0))",212,0.04326530612244898,5,207,0.02358490566037736,0.9764150943396226,0.2857142857142857,0.08254716981132076,1.3669811320754717,0.9764150943396226,FALSE,-8.448540121741699,2.9496789148477054e-17,1.0,-2.771685192327957,2.771685192327957
"raw_token_count__quantile_(0.999,16.0]__AND__rare_token_ratio__lte_p10",raw_token_count + rare_token_ratio,"(raw_token_count in quantile bin (0.999, 16.0]) AND (rare_token_ratio <= p10 (0))",212,0.04326530612244898,5,207,0.02358490566037736,0.9764150943396226,0.2857142857142857,0.08254716981132076,1.3669811320754717,0.9764150943396226,FALSE,-8.448540121741699,2.9496789148477054e-17,1.0,-2.771685192327957,2.771685192327957
"raw_token_count__quantile_(0.999,16.0]__AND__rare_token_ratio__eq_0",raw_token_count + rare_token_ratio,"(raw_token_count in quantile bin (0.999, 16.0]) AND (rare_token_ratio == 0)",212,0.04326530612244898,5,207,0.02358490566037736,0.9764150943396226,0.2857142857142857,0.08254716981132076,1.3669811320754717,0.9764150943396226,FALSE,-8.448540121741699,2.9496789148477054e-17,1.0,-2.771685192327957,2.771685192327957
"raw_token_count__quantile_(0.999,16.0]__AND__rare_token_ratio__lte_p05",raw_token_count + rare_token_ratio,"(raw_token_count in quantile bin (0.999, 16.0]) AND (rare_token_ratio <= p05 (0))",212,0.04326530612244898,5,207,0.02358490566037736,0.9764150943396226,0.2857142857142857,0.08254716981132076,1.3669811320754717,0.9764150943396226,FALSE,-8.448540121741699,2.9496789148477054e-17,1.0,-2.771685192327957,2.771685192327957
"word_count__quantile_(-0.001,16.0]__AND__rare_token_ratio__lte_p10",word_count + rare_token_ratio,"(word_count in quantile bin (-0.001, 16.0]) AND (rare_token_ratio <= p10 (0))",206,0.04204081632653061,5,201,0.024271844660194174,0.9757281553398058,0.2857142857142857,0.08495145631067962,1.366019417475728,0.9757281553398058,FALSE,-8.306302438159518,9.873039629619161e-17,0.9999999999999999,-2.740523121301213,2.740523121301213
"word_count__quantile_(-0.001,16.0]__AND__rare_token_ratio__eq_0",word_count + rare_token_ratio,"(word_count in quantile bin (-0.001, 16.0]) AND (rare_token_ratio == 0)",206,0.04204081632653061,5,201,0.024271844660194174,0.9757281553398058,0.2857142857142857,0.08495145631067962,1.366019417475728,0.9757281553398058,FALSE,-8.306302438159518,9.873039629619161e-17,0.9999999999999999,-2.740523121301213,2.740523121301213
"word_count__quantile_(-0.001,16.0]__AND__rare_token_ratio__lte_p05",word_count + rare_token_ratio,"(word_count in quantile bin (-0.001, 16.0]) AND (rare_token_ratio <= p05 (0))",206,0.04204081632653061,5,201,0.024271844660194174,0.9757281553398058,0.2857142857142857,0.08495145631067962,1.366019417475728,0.9757281553398058,FALSE,-8.306302438159518,9.873039629619161e-17,0.9999999999999999,-2.740523121301213,2.740523121301213
"char_entropy__lte_p10__AND__word_count__quantile_(16.0,20.0]",char_entropy + word_count,"(char_entropy <= p10 (4.04045)) AND (word_count in quantile bin (16.0, 20.0])",133,0.027142857142857142,3,130,0.022556390977443608,0.9774436090225563,0.2857142857142857,0.07894736842105263,1.3684210526315788,0.9774436090225563,FALSE,-6.7180040895617505,1.842305243113546e-11,0.999999999981577,-2.7382340830031406,2.7382340830031406
"rare_token_ratio__lte_p10__AND__char_entropy__quantile_(1.745,4.097]",rare_token_ratio + char_entropy,"(rare_token_ratio <= p10 (0)) AND (char_entropy in quantile bin (1.745, 4.097])",205,0.04183673469387755,5,200,0.024390243902439025,0.975609756097561,0.2857142857142857,0.08536585365853659,1.3658536585365852,0.975609756097561,FALSE,-8.28236445561349,1.207533649428931e-16,0.9999999999999999,-2.73524495635575,2.73524495635575
"rare_token_ratio__eq_0__AND__char_entropy__quantile_(1.745,4.097]",rare_token_ratio + char_entropy,"(rare_token_ratio == 0) AND (char_entropy in quantile bin (1.745, 4.097])",205,0.04183673469387755,5,200,0.024390243902439025,0.975609756097561,0.2857142857142857,0.08536585365853659,1.3658536585365852,0.975609756097561,FALSE,-8.28236445561349,1.207533649428931e-16,0.9999999999999999,-2.73524495635575,2.73524495635575
"rare_token_ratio__lte_p05__AND__char_entropy__quantile_(1.745,4.097]",rare_token_ratio + char_entropy,"(rare_token_ratio <= p05 (0)) AND (char_entropy in quantile bin (1.745, 4.097])",205,0.04183673469387755,5,200,0.024390243902439025,0.975609756097561,0.2857142857142857,0.08536585365853659,1.3658536585365852,0.975609756097561,FALSE,-8.28236445561349,1.207533649428931e-16,0.9999999999999999,-2.73524495635575,2.73524495635575
"word_count__quantile_(-0.001,16.0]__AND__char_entropy__lte_p05",word_count + char_entropy,"(word_count in quantile bin (-0.001, 16.0]) AND (char_entropy <= p05 (3.98924))",95,0.019387755102040816,2,93,0.021052631578947368,0.9789473684210527,0.2857142857142857,0.0736842105263158,1.3705263157894738,0.9789473684210527,FALSE,-5.710194023802841,1.1284744813735827e-08,0.9999999887152552,-2.731092053491813,2.731092053491813
"byte_length__quantile_(15.999,96.0]__AND__token_entropy__quantile_(3.875,4.17]",byte_length + token_entropy,"(byte_length in quantile bin (15.999, 96.0]) AND (token_entropy in quantile bin (3.875, 4.17])",238,0.04857142857142857,6,232,0.025210084033613446,0.9747899159663865,0.2857142857142857,0.08823529411764706,1.3647058823529412,0.9747899159663865,FALSE,-8.896132669345045,5.782644866174456e-19,1.0,-2.725292812140579,2.725292812140579
